Timestamp,MuestrasEnVentana,MuestrasRuidosas,Attention,Meditation,PoorSignal,Theta_ASIC,Alpha_ASIC,Beta_ASIC,CLI_ASIC,Eng_ASIC,Theta_FFT_filt,Alpha_FFT_filt,Beta_FFT_filt,CLI_FFT_filt,Eng_FFT_filt,Marcador
2026-05-29T12:32:38.557496,533,0,63,16,0,150173,84091,26760,1.7858,0.1142,2284316.0,550303.1,99081.2,4.151,0.035,
2026-05-29T12:32:39.561255,514,0,74,16,0,10391,1997,2118,5.2033,0.171,30056.61,8329.24,10666.02,3.6086,0.2779,
2026-05-29T12:32:40.565865,514,0,30,11,0,50671,12180,7104,4.1602,0.113,7964.51,1645.67,6489.34,4.8397,0.6753,
2026-05-29T12:32:41.570348,509,0,35,8,0,56728,38480,23183,1.4742,0.2435,101392.02,37490.35,17488.38,2.7045,0.1259,
2026-05-29T12:32:42.583887,521,0,40,20,0,205130,77402,14515,2.6502,0.0514,293352.58,76553.52,35918.85,3.832,0.0971,
2026-05-29T12:32:43.586784,517,0,37,16,0,55845,18512,9926,3.0167,0.1335,223082.57,46111.88,18855.62,4.8379,0.07,
2026-05-29T12:32:44.590176,483,0,53,21,0,98000,27498,5726,3.5639,0.0456,1627508.25,423994.38,185655.93,3.8385,0.0905,
2026-05-29T12:32:45.593772,544,0,30,26,0,200557,51925,32867,3.8624,0.1302,1780402.58,69057.59,17790.89,25.7814,0.0096,
2026-05-29T12:32:46.598073,513,0,16,17,0,24511,8910,5602,2.751,0.1676,359716.16,55018.07,28749.83,6.5381,0.0693,
2026-05-29T12:32:47.602259,514,0,43,16,0,42121,13358,20792,3.1532,0.3748,245971.57,67488.81,44126.66,3.6446,0.1408,
2026-05-29T12:32:48.607329,515,0,60,13,0,49778,14985,14004,3.3219,0.2162,976819.85,168253.65,21693.91,5.8056,0.0189,
2026-05-29T12:32:49.610775,515,0,75,11,0,363723,37479,31697,9.7047,0.079,14317558.31,2318024.8,455241.52,6.1766,0.0274,
2026-05-29T12:32:50.613985,514,329,61,3,26,279037,55093,38467,5.0648,0.1151,19199355.04,3291699.87,1037042.68,5.8327,0.0461,
2026-05-29T12:32:51.619002,515,515,61,3,26,515048,112838,74839,4.5645,0.1192,2833227.27,424936.97,568385.52,6.6674,0.1744,
2026-05-29T12:32:52.621720,496,180,61,3,0,6266,6915,2994,0.9061,0.2271,3296946.36,464919.46,65177.23,7.0914,0.0173,
2026-05-29T12:32:53.624250,528,0,60,13,0,331930,46148,16257,7.1927,0.043,256079.37,115504.65,105781.21,2.217,0.2847,
2026-05-29T12:32:54.628869,517,0,34,8,0,96940,17809,23279,5.4433,0.2029,211829.65,190799.48,97558.32,1.1102,0.2423,
2026-05-29T12:32:55.632302,513,0,40,3,0,5786,2516,1874,2.2997,0.2257,2798200.11,131713.29,94417.51,21.2446,0.0322,
2026-05-29T12:32:56.636197,496,0,44,14,0,111836,31732,17229,3.5244,0.12,1582819.01,323130.4,17425.18,4.8984,0.0091,
2026-05-29T12:32:57.639162,532,0,26,4,0,75828,25533,18283,2.9698,0.1804,44011.15,12215.15,20079.35,3.603,0.3571,
2026-05-29T12:32:58.643405,513,0,50,11,0,69007,15451,13969,4.4662,0.1654,25762.21,12461.87,16964.45,2.0673,0.4438,
2026-05-29T12:32:59.647776,513,0,64,13,0,111946,18722,22752,5.9794,0.1741,91448.2,23045.89,7208.01,3.9681,0.063,
2026-05-29T12:33:00.651345,516,0,61,7,0,74903,10978,4558,6.823,0.0531,986568.81,270210.58,71829.84,3.6511,0.0572,
2026-05-29T12:33:01.654630,514,0,48,1,0,11075,4903,5372,2.2588,0.3362,94318.54,56125.97,64508.44,1.6805,0.4288,
2026-05-29T12:33:02.658485,513,0,57,1,0,67366,34463,28139,1.9547,0.2763,488459.59,36940.8,84003.33,13.2228,0.1599,
2026-05-29T12:33:03.663106,491,0,61,7,0,112869,32936,44646,3.4269,0.3062,1937403.79,50274.05,20238.07,38.5369,0.0102,
2026-05-29T12:33:04.666530,538,0,80,11,0,8282,4434,733,1.8678,0.0576,757857.55,24609.41,106922.24,30.7954,0.1366,
2026-05-29T12:33:05.670608,514,0,80,24,0,182569,147678,66900,1.2363,0.2026,1019217.79,283780.04,39245.66,3.5916,0.0301,
2026-05-29T12:33:06.674603,514,0,70,34,0,292171,251291,69952,1.1627,0.1287,161376.47,190925.48,51691.05,0.8452,0.1467,
2026-05-29T12:33:07.678841,502,0,54,40,0,306216,134392,17090,2.2785,0.0388,1507361.66,244371.87,155881.45,6.1683,0.089,
2026-05-29T12:33:08.683654,527,0,24,47,0,98753,10459,31326,9.4419,0.2868,285091.7,71830.92,58000.35,3.9689,0.1625,
2026-05-29T12:33:09.687718,514,0,63,27,0,211785,42365,25634,4.9991,0.1009,1831389.66,143124.64,245589.18,12.7958,0.1244,
2026-05-29T12:33:10.692316,506,0,37,14,0,109549,12422,10567,8.819,0.0866,210548.82,67858.64,37219.44,3.1028,0.1337,
2026-05-29T12:33:11.695620,522,0,24,1,0,460422,207989,75963,2.2137,0.1136,240321.28,18850.72,30497.82,12.7487,0.1177,
2026-05-29T12:33:12.699656,500,0,30,1,0,73114,53375,16075,1.3698,0.1271,4183986.93,453930.4,44063.62,9.2172,0.0095,
2026-05-29T12:33:13.703764,528,0,3,14,0,53901,39909,20015,1.3506,0.2134,151513.46,22900.14,51184.33,6.6163,0.2935,
2026-05-29T12:33:14.707010,513,0,24,24,0,149939,20752,49761,7.2253,0.2915,55505.63,59079.94,22400.43,0.9395,0.1955,
2026-05-29T12:33:15.709840,514,0,43,24,0,489011,5543,62277,88.2214,0.1259,154688.68,32972.33,49355.58,4.6915,0.263,
2026-05-29T12:33:16.714113,515,0,50,10,0,23687,8173,3399,2.8982,0.1067,49289.82,28422.23,49965.63,1.7342,0.643,
2026-05-29T12:33:17.717258,511,0,41,11,0,51454,21373,4883,2.4074,0.067,253005.66,27400.25,12554.42,9.2337,0.0448,
2026-05-29T12:33:18.722149,495,0,21,16,0,63061,14880,9772,4.238,0.1254,418333.25,60457.21,15569.82,6.9195,0.0325,
2026-05-29T12:33:19.727763,535,0,10,35,0,1312344,50085,109864,26.2023,0.0806,854993.24,54999.05,33631.25,15.5456,0.037,
2026-05-29T12:33:20.731554,515,0,14,43,0,89098,36870,95687,2.4165,0.7596,14541815.12,1731077.19,1467536.01,8.4004,0.0902,
2026-05-29T12:33:21.735469,515,392,43,41,26,64662,19613,75194,3.2969,0.8922,4774187.71,2044405.91,437003.16,2.3352,0.0641,
2026-05-29T12:33:22.738940,505,120,43,41,0,95095,128594,34729,0.7395,0.1553,145679.43,35150.54,16919.76,4.1444,0.0936,
2026-05-29T12:33:23.742298,522,0,61,48,0,107908,19596,26281,5.5066,0.2061,1116702.89,99085.28,20902.88,11.2701,0.0172,
2026-05-29T12:33:24.746139,514,0,60,44,0,229255,45704,8266,5.0161,0.0301,5596.86,6673.4,11632.1,0.8387,0.948,
2026-05-29T12:33:25.749889,513,0,40,56,0,41477,17760,10564,2.3354,0.1783,17581.31,10245.96,19167.44,1.7159,0.6888,
2026-05-29T12:33:26.754270,511,0,30,60,0,32118,12453,22934,2.5791,0.5145,650676.46,98598.33,21227.42,6.5993,0.0283,
2026-05-29T12:33:27.757090,517,0,43,50,0,239490,11151,3294,21.477,0.0131,544566.95,87213.47,113643.96,6.2441,0.1799,
2026-05-29T12:33:28.762764,515,0,27,41,0,33090,45879,35040,0.7212,0.4437,39761.79,25812.91,11865.17,1.5404,0.1809,
2026-05-29T12:33:29.766681,499,0,56,50,0,5226,18123,2886,0.2884,0.1236,14501.93,7546.54,32140.44,1.9217,1.4577,
2026-05-29T12:33:30.769933,529,0,57,61,0,41132,27552,19002,1.4929,0.2767,30928.21,12630.89,11714.18,2.4486,0.2689,
2026-05-29T12:33:31.773576,514,0,53,66,0,64416,123947,44837,0.5197,0.238,693658.73,95260.04,135489.87,7.2817,0.1717,
2026-05-29T12:33:32.777443,514,0,77,88,0,208713,29493,17594,7.0767,0.0739,21214091.09,1005601.04,547348.58,21.0959,0.0246,
2026-05-29T12:33:33.780626,497,0,69,78,0,12340,15061,8228,0.8193,0.3003,427405.69,8011.23,13584.35,53.3508,0.0312,
2026-05-29T12:33:34.784713,529,0,83,69,0,4528,3902,1479,1.1604,0.1754,162517.59,71278.54,54633.22,2.28,0.2337,
2026-05-29T12:33:35.789535,515,0,81,74,0,34573,15828,13541,2.1843,0.2687,420483.16,60659.0,24624.88,6.9319,0.0512,
2026-05-29T12:33:36.794642,516,0,93,64,0,240730,34688,21617,6.9399,0.0785,68667.05,10860.7,18406.39,6.3225,0.2314,
2026-05-29T12:33:37.797996,510,0,93,64,0,71328,26739,15230,2.6676,0.1553,98672.89,52434.35,12985.71,1.8818,0.0859,
2026-05-29T12:33:38.801360,517,0,83,60,0,137827,34284,38284,4.0202,0.2224,761174.74,109753.66,35670.66,6.9353,0.041,
2026-05-29T12:33:39.805017,514,0,87,51,0,66311,11276,6498,5.8807,0.0838,825250.22,15928.23,171528.67,51.8105,0.2039,
2026-05-29T12:33:40.809250,475,0,70,47,0,17810,6669,3474,2.6706,0.1419,172043.34,22069.84,9537.66,7.7954,0.0491,
2026-05-29T12:33:41.814024,554,0,81,51,0,17762,17393,3639,1.0212,0.1035,11953.2,12257.93,20588.28,0.9751,0.8504,
2026-05-29T12:33:42.819778,515,0,75,57,0,69367,16147,17665,4.296,0.2066,310762.58,55764.99,21316.96,5.5727,0.0582,
2026-05-29T12:33:43.823181,512,0,70,57,0,137199,47017,14882,2.9181,0.0808,257064.81,136708.16,44785.18,1.8804,0.1137,
2026-05-29T12:33:44.829021,506,0,78,61,25,22157,13248,4336,1.6725,0.1225,1549150.07,125446.42,67078.01,12.3491,0.0401,
2026-05-29T12:33:45.833649,525,442,78,61,51,8579,11340,6032,0.7565,0.3028,23.5,1.92,3.09,12.2443,0.1216,
2026-05-29T12:33:46.838025,512,70,78,61,25,8686,9798,3485,0.8865,0.1885,4561505.25,527656.82,68760.36,8.6448,0.0135,
2026-05-29T12:33:47.842069,515,0,78,61,0,47025,6382,3404,7.3684,0.0637,2361549.69,2470881.32,646650.23,0.9558,0.1338,
2026-05-29T12:33:48.847051,501,0,63,56,0,870299,242819,950120,3.5841,0.8536,9462295.16,1653690.85,2137716.38,5.7219,0.1923,
2026-05-29T12:33:49.850263,529,0,83,43,0,181881,281010,275749,0.6472,0.5957,6477735.9,2197781.52,1173345.54,2.9474,0.1352,
2026-05-29T12:33:50.853392,512,0,84,51,0,40345,37012,35562,1.0901,0.4597,4906744.4,2757968.52,1775395.92,1.7791,0.2316,
2026-05-29T12:33:51.858458,516,0,96,54,25,9721,28207,19821,0.3446,0.5226,7977721.11,4636070.43,917472.58,1.7208,0.0727,
2026-05-29T12:33:52.862489,509,0,96,54,0,331133,194644,106916,1.7012,0.2033,3859538.17,4163616.56,1135403.85,0.927,0.1415,
2026-05-29T12:33:53.865611,519,0,100,63,0,77550,47694,43898,1.626,0.3505,1471344.56,2363536.12,3283967.58,0.6225,0.8563,
2026-05-29T12:33:54.868576,498,445,97,69,26,32911,17712,11810,1.8581,0.2333,10465020.46,2156472.31,2490781.48,4.8528,0.1973,
2026-05-29T12:33:55.872559,526,526,97,69,26,119542,41455,37217,2.8837,0.2312,11657223.13,1895308.05,1834226.73,6.1506,0.1353,
2026-05-29T12:33:56.875649,517,517,97,69,26,600056,184738,113458,3.2481,0.1446,5253606.66,2165415.1,1584149.63,2.4261,0.2135,
2026-05-29T12:33:57.878584,514,514,97,69,51,7232,9324,14338,0.7756,0.866,16112232.02,7688790.73,2681742.69,2.0955,0.1127,
2026-05-29T12:33:58.881190,512,512,97,69,26,266844,265876,407804,1.0036,0.7655,3980259.38,163792.24,207194.73,24.3007,0.05,
2026-05-29T12:33:59.884938,493,493,97,69,26,55923,48462,27369,1.154,0.2622,8643448.88,1896318.9,1592452.04,4.558,0.1511,
2026-05-29T12:34:00.888322,536,65,97,69,0,107477,111563,122290,0.9634,0.5583,843093.95,546217.1,667770.91,1.5435,0.4806,
2026-05-29T12:34:01.891480,505,464,97,67,26,549179,171274,128245,3.2064,0.178,347042.89,80596.57,141485.39,4.3059,0.3309,
2026-05-29T12:34:02.894731,521,521,97,67,51,16517,7626,6618,2.1659,0.2741,17738332.91,734468.57,629319.46,24.1512,0.0341,
2026-05-29T12:34:03.898811,500,500,97,67,51,341532,199378,122618,1.713,0.2267,826495.74,1060838.49,1823798.92,0.7791,0.9663,
2026-05-29T12:34:04.902530,529,51,97,67,25,133352,396698,410907,0.3362,0.7752,4620113.57,1259170.15,6004257.36,3.6692,1.0213,
2026-05-29T12:34:05.907150,513,479,97,67,51,705270,412370,781986,1.7103,0.6997,2103.85,1616.38,2710.99,1.3016,0.7287,
2026-05-29T12:34:06.911485,515,33,97,67,25,8635,5985,5588,1.4428,0.3822,22675460.23,11373578.44,3952915.99,1.9937,0.1161,
2026-05-29T12:34:07.915998,514,484,97,67,51,30729,61199,36113,0.5021,0.3928,6549271.93,4930795.87,2502437.55,1.3282,0.218,
2026-05-29T12:34:08.920763,513,513,97,67,51,47019,24413,46279,1.926,0.6479,217263.98,76197.57,55446.13,2.8513,0.1889,
2026-05-29T12:34:09.923487,515,27,97,67,25,829639,388814,259738,2.1338,0.2132,45719720.68,4537173.9,5446898.97,10.0767,0.1084,
2026-05-29T12:34:10.927089,471,447,97,67,51,118744,56040,93271,2.1189,0.5336,310776.84,10772.91,12272.54,28.848,0.0382,
2026-05-29T12:34:11.929920,556,65,97,67,25,3635,6679,612,0.5442,0.0593,17224.1,13915.37,16054.61,1.2378,0.5156,
2026-05-29T12:34:12.934149,515,0,97,67,0,12088,6000,4028,2.0147,0.2227,20162.67,7880.66,10501.65,2.5585,0.3745,
2026-05-29T12:34:13.938090,513,0,90,66,0,240575,17790,49765,13.523,0.1926,4913.05,7946.48,5240.72,0.6183,0.4075,
2026-05-29T12:34:14.942005,496,0,91,53,0,45385,15066,5093,3.0124,0.0843,11097.94,808.84,8426.74,13.7208,0.7077,
2026-05-29T12:34:15.946569,533,0,75,51,0,67216,2133,15021,31.5124,0.2166,39196.73,11539.58,21286.84,3.3967,0.4196,
2026-05-29T12:34:16.952030,515,0,67,30,0,297773,52170,30537,5.7077,0.0873,15794.0,5850.5,15652.41,2.6996,0.7232,
2026-05-29T12:34:17.956925,507,0,54,26,0,42904,16589,10688,2.5863,0.1797,3789.72,7028.16,7287.1,0.5392,0.6736,
2026-05-29T12:34:18.960056,516,0,51,37,0,5457,9452,5908,0.5773,0.3963,10659.72,4794.97,7788.23,2.2231,0.5039,
2026-05-29T12:34:19.963969,519,0,69,44,0,13396,14371,9145,0.9322,0.3293,30012.15,5493.12,11740.15,5.4636,0.3307,
2026-05-29T12:34:20.968977,513,0,75,66,0,24123,7223,12125,3.3397,0.3868,588708.17,113672.47,9669.93,5.179,0.0138,
2026-05-29T12:34:21.973896,514,0,93,67,0,13182,26537,17382,0.4967,0.4376,5421.76,13349.05,21501.08,0.4062,1.1455,
2026-05-29T12:34:22.977833,514,0,100,70,0,15768,21307,11874,0.74,0.3203,26864.41,12900.35,13946.55,2.0825,0.3507,
2026-05-29T12:34:23.981595,515,0,100,74,0,12577,12820,11966,0.981,0.4712,9180.34,5152.36,12447.1,1.7818,0.8684,
2026-05-29T12:34:24.985276,507,0,100,78,0,99562,57647,36059,1.7271,0.2294,16950.29,15366.62,28917.23,1.1031,0.8948,
2026-05-29T12:34:25.988961,496,0,100,78,0,99562,57647,36059,1.7271,0.2294,24825.73,7120.41,22972.52,3.4866,0.7191,
2026-05-29T12:34:26.991884,539,0,67,67,0,36125,13778,16323,2.6219,0.3271,8690.47,2658.01,17137.57,3.2695,1.5101,
2026-05-29T12:34:27.994752,514,0,69,61,0,12023,10064,19410,1.1947,0.8788,33858.35,40202.77,19260.89,0.8422,0.2601,
2026-05-29T12:34:28.999627,514,0,74,57,0,16673,9590,8890,1.7386,0.3385,16870.44,2099.93,8021.59,8.0338,0.4228,
2026-05-29T12:34:30.004720,497,0,91,57,0,35789,42578,11956,0.8406,0.1526,21908.18,15577.9,11234.14,1.4064,0.2997,
2026-05-29T12:34:31.007660,532,0,91,66,0,21575,5172,9326,4.1715,0.3487,10746.76,3206.93,11160.97,3.3511,0.7999,
2026-05-29T12:34:32.010903,510,0,93,63,0,7968,18082,8109,0.4407,0.3113,8379.49,9690.06,5544.86,0.8648,0.3069,
2026-05-29T12:34:33.013831,516,0,90,70,0,19720,15986,8144,1.2336,0.2281,14002.95,6490.72,5179.38,2.1574,0.2527,
2026-05-29T12:34:34.017641,515,0,87,75,0,219805,51170,21162,4.2956,0.0781,55056.93,56313.76,34107.5,0.9777,0.3063,
2026-05-29T12:34:35.020199,513,0,74,64,0,16910,22250,18603,0.76,0.4751,5661.2,8948.78,13461.73,0.6326,0.9214,
2026-05-29T12:34:36.023814,514,0,77,74,0,37607,8917,4231,4.2174,0.0909,590851.1,78354.41,14944.38,7.5408,0.0223,
2026-05-29T12:34:37.027477,512,0,63,63,0,57500,33584,9729,1.7121,0.1068,72063.63,22500.66,10081.25,3.2027,0.1066,E1
2026-05-29T12:34:38.030890,516,0,60,61,0,663746,169972,76987,3.905,0.0923,53040.85,7083.12,22832.75,7.4883,0.3798,
2026-05-29T12:34:39.035427,514,0,67,61,0,1033895,183911,61488,5.6217,0.0505,164759.1,15342.01,16116.32,10.7391,0.0895,
2026-05-29T12:34:40.040367,514,0,48,53,0,43735,57563,5141,0.7598,0.0508,22275.24,30604.05,18004.9,0.7279,0.3405,
2026-05-29T12:34:41.044138,498,0,47,64,0,21698,12837,10688,1.6903,0.3095,20197.42,4756.44,7972.36,4.2463,0.3195,
2026-05-29T12:34:42.048077,531,0,47,63,0,44126,20387,11824,2.1644,0.1833,204860.52,36597.37,7596.34,5.5977,0.0315,
2026-05-29T12:34:43.051189,514,0,54,66,0,30349,20260,16664,1.498,0.3293,45733.35,18440.1,19357.81,2.4801,0.3016,
2026-05-29T12:34:44.054758,513,0,69,74,0,48219,9908,11031,4.8667,0.1898,13509.95,4756.67,15181.97,2.8402,0.8311,
2026-05-29T12:34:45.057895,506,0,80,57,0,50113,3165,14732,15.8335,0.2765,10656.97,8780.23,16959.17,1.2137,0.8725,
2026-05-29T12:34:46.061749,511,0,80,44,0,7067,1756,617,4.0245,0.0699,85355.85,53347.66,45920.91,1.6,0.3311,
2026-05-29T12:34:47.066811,525,0,67,41,0,258127,29811,18531,8.6588,0.0644,4321716.04,80608.79,32908.52,53.6135,0.0075,
2026-05-29T12:34:48.070718,514,0,48,30,0,11129,22696,6987,0.4904,0.2066,121200.26,20539.7,33641.11,5.9008,0.2373,
2026-05-29T12:34:49.074794,515,0,48,47,0,63044,32715,29794,1.9271,0.3111,4158.66,13666.96,26599.66,0.3043,1.4922,
2026-05-29T12:34:50.078133,512,0,57,60,0,55711,15018,23410,3.7096,0.331,23684.7,5182.08,15084.89,4.5705,0.5226,
2026-05-29T12:34:51.081876,514,0,69,60,0,38240,10691,13833,3.5768,0.2827,5944.83,9209.0,17856.41,0.6455,1.1783,
2026-05-29T12:34:52.085491,513,0,87,64,0,23216,16054,6126,1.4461,0.156,594583.99,22553.22,12483.78,26.3636,0.0202,
2026-05-29T12:34:53.089212,509,0,80,57,0,12261,3772,16900,3.2505,1.0541,8769.01,3464.05,13908.98,2.5314,1.137,
2026-05-29T12:34:54.092439,520,0,88,51,0,23625,38936,22262,0.6068,0.3558,628736.75,74189.57,19172.87,8.4747,0.0273,
2026-05-29T12:34:55.096498,502,0,90,61,0,34352,24759,20011,1.3875,0.3385,12277.78,11932.28,18713.84,1.029,0.773,
2026-05-29T12:34:56.102527,512,0,96,66,0,24088,6210,10231,3.8789,0.3377,25523.76,5351.86,14744.37,4.7691,0.4775,
2026-05-29T12:34:57.105758,529,0,100,57,0,19265,4114,14660,4.6828,0.6271,5982.64,5922.78,20648.4,1.0101,1.7344,
2026-05-29T12:34:58.109916,512,0,100,57,0,53766,64346,29220,0.8356,0.2474,1156626.73,246876.44,36058.88,4.685,0.0257,
2026-05-29T12:34:59.114075,516,0,100,57,0,30877,5737,7473,5.3821,0.2041,183278.65,19048.87,7403.69,9.6215,0.0366,
2026-05-29T12:35:00.117643,511,0,87,50,0,30466,48457,16717,0.6287,0.2118,3800.84,3687.12,7718.54,1.0308,1.0308,
2026-05-29T12:35:01.121136,518,0,78,61,0,35266,12427,8755,2.8379,0.1836,17022.32,5412.27,10491.88,3.1451,0.4677,
2026-05-29T12:35:02.126978,513,0,67,67,0,116933,21502,6889,5.4382,0.0498,434947.57,46536.06,6592.97,9.3465,0.0137,
2026-05-29T12:35:03.130701,514,0,63,56,0,43872,11496,3808,3.8163,0.0688,384163.37,40434.87,7238.24,9.5008,0.017,
2026-05-29T12:35:04.134324,514,0,57,60,0,6140,12263,7808,0.5007,0.4243,5260.4,5054.88,12824.41,1.0407,1.2432,
2026-05-29T12:35:05.138122,515,0,64,60,0,54885,42688,23764,1.2857,0.2436,20038.05,25776.39,14306.62,0.7774,0.3123,
2026-05-29T12:35:06.142818,513,0,56,63,0,26679,9548,10433,2.7942,0.288,108446.32,18967.04,22304.14,5.7176,0.1751,
2026-05-29T12:35:07.148384,489,0,67,66,0,32057,24041,24403,1.3334,0.435,32191.71,29210.13,26681.04,1.1021,0.4345,
2026-05-29T12:35:08.150757,539,0,88,69,0,26808,14728,14163,1.8202,0.341,268127.84,29470.51,20752.19,9.0982,0.0697,
